PROG_NO,PROG_NAME,SEM,MAJOR ,MAJOR_NAME,COURSE_NO,COURSE_NAME,NAME OF BOS,CREDIT,VERTICAL_NO
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Rural Social Structure,Rural Development,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Rural Economic Structure,Rural Development,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Film Appreciation,English,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Science and Fantasy Fiction,English,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Indian short stories,English,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Content Writing,Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Effective Communication -I,Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Effective Communication & Language,Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Digital Cinematography,Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Script writing for Animation Film,Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,History of non-fiction films,Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Modern Indian Drama,Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Rural studies I,Extension Work,2,3
3180361.0,B.A.(CULINARY ARTS),1,,OE,,Environment Education I,Extension Work,2,3
3180361.0,B.A.(CULINARY ARTS),1,,VSC,,Essential Culinary Arts Indian (PR),,2,4
3180361.0,B.A.(CULINARY ARTS),1,,SEC,,Essential Culinary Arts International (PR) ,,2,4
3180361.0,B.A.(CULINARY ARTS) ,1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
3180361.0,B.A.(CULINARY ARTS) ,1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
3180361.0,B.A.(CULINARY ARTS) ,1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
3180361.0,B.A.(CULINARY ARTS) ,1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
3180361.0,B.A.(CULINARY ARTS) ,1,,AEC,,Communication Skills in English I (BA),English,2,5
3180361.0,B.A.(CULINARY ARTS),1,,VEC,,Indian Constitution,,2,5
3180361.0,B.A.(CULINARY ARTS),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
3180361.0,B.A.(CULINARY ARTS),1,,VEC,,Law related to Intellectual Property Rights,,2,5
3180361.0,B.A.(CULINARY ARTS),1,,VEC,,Fundamental of People’s Skills,,2,5
3180361.0,B.A.(CULINARY ARTS),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
3180361.0,B.A.(CULINARY ARTS),1,,IKS,,Indian Knowledge System,,2,5
3180361.0,B.A.(CULINARY ARTS),1,,CC,,Introduction to Cultural Activities,,2,6
,B.A. (English),1,,Major 1,,Introduction to Literatures in English – I,English,4,1
,B.A. (English),1,,Major 2,,"Background to Poetry in English
",English,2,1
,B.A. (English),1,,OE,,मराठी चित्रपटगीतांचा अभ्यास,Marathi,2,3
,B.A. (English),1,,OE,,स्पर्धापरीक्षा पूर्वतयारी – निबंधलेखन आणि सारांशलेखन,Marathi,2,3
,B.A. (English),1,,OE,,नाटक एक प्रयोगजीवी कला – १,Marathi,2,3
,B.A. (English),1,,OE,,नाटक एक प्रयोगजीवी कला २ – नाट्यलेखन आणि दिग्दर्शन,Marathi,2,3
,B.A. (English),1,,OE,,Creative Writing,Gujarati,2,3
,B.A. (English),1,,OE,,Educational Script Writing,Gujarati,2,3
,B.A. (English),1,,OE,,Indian Economics Policy-II,Economics,2,3
,B.A. (English),1,,OE,,History of Buddhism in India,History,2,3
,B.A. (English),1,,OE,,History of Jainism in India,History,2,3
,B.A. (English),1,,OE,,Social Media and Communication,Sociology,2,3
,B.A. (English),1,,OE,,Intellectual property Rights: Rights and Laws,,2,3
,B.A. (English),1,,OE,,Administrative Ethics,Philosophy,2,3
,B.A. (English),1,,OE,,Logical Reasoning,Philosophy,2,3
,B.A. (English),1,,OE,,Introduction to Critical thinking,Philosophy,2,3
,B.A. (English),1,,OE,,Stress Management I,Philosophy,2,3
,B.A. (English),1,,OE,,Stress Management II,Philosophy,2,3
,B.A. (English),1,,OE,,Basic Arabic Expressions-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (English),1,,OE,,Arabic Writing Skills-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (English),1,,OE,,Social System and Family Welfare in Islam,"Persian, Arabic & Islamic Studies",2,3
,B.A. (English),1,,OE,,Ethics & values in Islam I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (English),1,,OE,,Basic   German I  ,German,2,3
,B.A. (English),1,,OE,,Essential Bakery & Confectionery – I (Practical),Culinary Arts,2,3
,B.A. (English),1,,OE,,Food and Beverage Guest Service,Culinary Arts,2,3
,B.A. (English),1,,OE,,Introduction to the Constitution of India,Politics,2,3
,B.A. (English),1,,OE,,Social and Political Ideas in Maharashtra,Politics,2,3
,B.A. (English),1,,OE,,Rural Social Structure,Rural Development,2,3
,B.A. (English),1,,OE,,Rural Economic Structure,Rural Development,2,3
,B.A. (English),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
,B.A. (English),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
,B.A. (English),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
,B.A. (English),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
,B.A. (English),1,,OE,,Film Appreciation,English,2,3
,B.A. (English),1,,OE,,Science and Fantasy Fiction,English,2,3
,B.A. (English),1,,OE,,Indian short stories,English,2,3
,B.A. (English),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
,B.A. (English),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
,B.A. (English),1,,OE,,Content Writing,Mass media,2,3
,B.A. (English),1,,OE,,Effective Communication -I,Mass media,2,3
,B.A. (English),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
,B.A. (English),1,,OE,,Effective Communication & Language,Mass media,2,3
,B.A. (English),1,,OE,,Digital Cinematography,Mass media,2,3
,B.A. (English),1,,OE,,Script writing for Animation Film,Mass media,2,3
,B.A. (English),1,,OE,,History of non-fiction films,Mass media,2,3
,B.A. (English),1,,OE,,Modern Indian Drama,Mass media,2,3
,B.A. (English),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
,B.A. (English),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
,B.A. (English),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
,B.A. (English),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
,B.A. (English),1,,OE,,Rural studies I,Extension Work,2,3
,B.A. (English),1,,OE,,Environment Education I,Extension Work,2,3
,B.A. (English),1,,VSC,,Creative Writing - I,,2,4
,B.A. (English),1,,SEC,,Social Media and Blog Writing,,2,4
,B.A. (English),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.A. (English),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.A. (English),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.A. (English),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.A. (English),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.A. (English),1,,VEC,,Indian Constitution,,2,5
,B.A. (English),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.A. (English),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.A. (English),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.A. (English),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.A. (English),1,,IKS,,Indian Knowledge System,,2,5
,B.A. (English),1,,CC,,Introduction to Cultural Activities,,2,6
,B.A. ( Extension Work ),1,,Major 1,,Introduction to Extension Work,Extension Work,4,1
,B.A. ( Extension Work ),1,,Major 2,,Extension Work and Community Outreach,Extension Work,2,1
,B.A. ( Extension Work ),1,,OE,,मराठी चित्रपटगीतांचा अभ्यास,Marathi,2,3
,B.A. ( Extension Work ),1,,OE,,स्पर्धापरीक्षा पूर्वतयारी – निबंधलेखन आणि सारांशलेखन,Marathi,2,3
,B.A. ( Extension Work ),1,,OE,,नाटक एक प्रयोगजीवी कला – १,Marathi,2,3
,B.A. ( Extension Work ),1,,OE,,नाटक एक प्रयोगजीवी कला २ – नाट्यलेखन आणि दिग्दर्शन,Marathi,2,3
,B.A. ( Extension Work ),1,,OE,,Creative Writing,Gujarati,2,3
,B.A. ( Extension Work ),1,,OE,,Educational Script Writing,Gujarati,2,3
,B.A. ( Extension Work ),1,,OE,,Indian Economics Policy-II,Economics,2,3
,B.A. ( Extension Work ),1,,OE,,History of Buddhism in India,History,2,3
,B.A. ( Extension Work ),1,,OE,,History of Jainism in India,History,2,3
,B.A. ( Extension Work ),1,,OE,,Social Media and Communication,Sociology,2,3
,B.A. ( Extension Work ),1,,OE,,Intellectual property Rights: Rights and Laws,,2,3
,B.A. ( Extension Work ),1,,OE,,Administrative Ethics,Philosophy,2,3
,B.A. ( Extension Work ),1,,OE,,Logical Reasoning,Philosophy,2,3
,B.A. ( Extension Work ),1,,OE,,Introduction to Critical thinking,Philosophy,2,3
,B.A. ( Extension Work ),1,,OE,,Stress Management I,Philosophy,2,3
,B.A. ( Extension Work ),1,,OE,,Stress Management II,Philosophy,2,3
,B.A. ( Extension Work ),1,,OE,,Basic Arabic Expressions-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. ( Extension Work ),1,,OE,,Arabic Writing Skills-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. ( Extension Work ),1,,OE,,Social System and Family Welfare in Islam,"Persian, Arabic & Islamic Studies",2,3
,B.A. ( Extension Work ),1,,OE,,Ethics & values in Islam I,"Persian, Arabic & Islamic Studies",2,3
,B.A. ( Extension Work ),1,,OE,,Basic   German I  ,German,2,3
,B.A. ( Extension Work ),1,,OE,,Essential Bakery & Confectionery – I (Practical),Culinary Arts,2,3
,B.A. ( Extension Work ),1,,OE,,Food and Beverage Guest Service,Culinary Arts,2,3
,B.A. ( Extension Work ),1,,OE,,Introduction to the Constitution of India,Politics,2,3
,B.A. ( Extension Work ),1,,OE,,Social and Political Ideas in Maharashtra,Politics,2,3
,B.A. ( Extension Work ),1,,OE,,Rural Social Structure,Rural Development,2,3
,B.A. ( Extension Work ),1,,OE,,Rural Economic Structure,Rural Development,2,3
,B.A. ( Extension Work ),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
,B.A. ( Extension Work ),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
,B.A. ( Extension Work ),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
,B.A. ( Extension Work ),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
,B.A. ( Extension Work ),1,,OE,,Film Appreciation,English,2,3
,B.A. ( Extension Work ),1,,OE,,Science and Fantasy Fiction,English,2,3
,B.A. ( Extension Work ),1,,OE,,Indian short stories,English,2,3
,B.A. ( Extension Work ),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
,B.A. ( Extension Work ),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
,B.A. ( Extension Work ),1,,OE,,Content Writing,Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,Effective Communication -I,Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,Effective Communication & Language,Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,Digital Cinematography,Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,Script writing for Animation Film,Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,History of non-fiction films,Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,Modern Indian Drama,Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
,B.A. ( Extension Work ),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
,B.A. ( Extension Work ),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
,B.A. ( Extension Work ),1,,OE,,Rural studies I,Extension Work,2,3
,B.A. ( Extension Work ),1,,OE,,Environment Education I,Extension Work,2,3
,B.A. ( Extension Work ),1,,VSC,,Communication Skills,,2,4
,B.A. ( Extension Work ),1,,SEC,,Creative WritingI,,2,4
,B.A. ( Extension Work ),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.A. ( Extension Work ),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.A. ( Extension Work ),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.A. ( Extension Work ),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.A. ( Extension Work ),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.A. ( Extension Work ),1,,VEC,,Indian Constitution,,2,5
,B.A. ( Extension Work ),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.A. ( Extension Work ),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.A. ( Extension Work ),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.A. ( Extension Work ),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.A. ( Extension Work ),1,,IKS,,Indian Knowledge System,,2,5
,B.A. ( Extension Work ),1,,CC,,Introduction to Cultural Activities,,2,6
,B.A. (Islamic Studies),1,,Major 1,,Pre Islamic Arabia and Life of Prophet Mohammed at Makkah,"Persian, Arabic & Islamic Studies",4,1
,B.A. (Islamic Studies),1,,Major 2,,"Islamic Terminologies, Arabic Grammar with Quranic Text-I","Persian, Arabic & Islamic Studies",2,1
,B.A. (Islamic Studies),1,,OE,,मराठी चित्रपटगीतांचा अभ्यास,Marathi,2,3
,B.A. (Islamic Studies),1,,OE,,स्पर्धापरीक्षा पूर्वतयारी – निबंधलेखन आणि सारांशलेखन,Marathi,2,3
,B.A. (Islamic Studies),1,,OE,,नाटक एक प्रयोगजीवी कला – १,Marathi,2,3
,B.A. (Islamic Studies),1,,OE,,नाटक एक प्रयोगजीवी कला २ – नाट्यलेखन आणि दिग्दर्शन,Marathi,2,3
,B.A. (Islamic Studies),1,,OE,,Creative Writing,Gujarati,2,3
,B.A. (Islamic Studies),1,,OE,,Educational Script Writing,Gujarati,2,3
,B.A. (Islamic Studies),1,,OE,,Indian Economics Policy-II,Economics,2,3
,B.A. (Islamic Studies),1,,OE,,History of Buddhism in India,History,2,3
,B.A. (Islamic Studies),1,,OE,,History of Jainism in India,History,2,3
,B.A. (Islamic Studies),1,,OE,,Social Media and Communication,Sociology,2,3
,B.A. (Islamic Studies),1,,OE,,Intellectual property Rights: Rights and Laws,,2,3
,B.A. (Islamic Studies),1,,OE,,Administrative Ethics,Philosophy,2,3
,B.A. (Islamic Studies),1,,OE,,Logical Reasoning,Philosophy,2,3
,B.A. (Islamic Studies),1,,OE,,Introduction to Critical thinking,Philosophy,2,3
,B.A. (Islamic Studies),1,,OE,,Stress Management I,Philosophy,2,3
,B.A. (Islamic Studies),1,,OE,,Stress Management II,Philosophy,2,3
,B.A. (Islamic Studies),1,,OE,,Basic Arabic Expressions-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Islamic Studies),1,,OE,,Arabic Writing Skills-I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Islamic Studies),1,,OE,,Social System and Family Welfare in Islam,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Islamic Studies),1,,OE,,Ethics & values in Islam I,"Persian, Arabic & Islamic Studies",2,3
,B.A. (Islamic Studies),1,,OE,,Basic   German I  ,German,2,3
,B.A. (Islamic Studies),1,,OE,,Essential Bakery & Confectionery – I (Practical),Culinary Arts,2,3
,B.A. (Islamic Studies),1,,OE,,Food and Beverage Guest Service,Culinary Arts,2,3
,B.A. (Islamic Studies),1,,OE,,Introduction to the Constitution of India,Politics,2,3
,B.A. (Islamic Studies),1,,OE,,Social and Political Ideas in Maharashtra,Politics,2,3
,B.A. (Islamic Studies),1,,OE,,Rural Social Structure,Rural Development,2,3
,B.A. (Islamic Studies),1,,OE,,Rural Economic Structure,Rural Development,2,3
,B.A. (Islamic Studies),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
,B.A. (Islamic Studies),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
,B.A. (Islamic Studies),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
,B.A. (Islamic Studies),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
,B.A. (Islamic Studies),1,,OE,,Film Appreciation,English,2,3
,B.A. (Islamic Studies),1,,OE,,Science and Fantasy Fiction,English,2,3
,B.A. (Islamic Studies),1,,OE,,Indian short stories,English,2,3
,B.A. (Islamic Studies),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
,B.A. (Islamic Studies),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
,B.A. (Islamic Studies),1,,OE,,Content Writing,Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,Effective Communication -I,Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,Effective Communication & Language,Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,Digital Cinematography,Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,Script writing for Animation Film,Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,History of non-fiction films,Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,Modern Indian Drama,Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
,B.A. (Islamic Studies),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
,B.A. (Islamic Studies),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
,B.A. (Islamic Studies),1,,OE,,Rural studies I,Extension Work,2,3
,B.A. (Islamic Studies),1,,OE,,Environment Education I,Extension Work,2,3
,B.A. (Islamic Studies),1,,VSC,,Quranic Studies-I,,2,4
,B.A. (Islamic Studies),1,,SEC,,Sunnah in Practical life-I,,2,4
,B.A. (Islamic Studies),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.A. (Islamic Studies),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.A. (Islamic Studies),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.A. (Islamic Studies),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.A. (Islamic Studies),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.A. (Islamic Studies) ,1,,VEC,,Indian Constitution,,2,5
,B.A. (Islamic Studies) ,1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.A. (Islamic Studies) ,1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.A. (Islamic Studies) ,1,,VEC,,Fundamental of People’s Skills,,2,5
,B.A. (Islamic Studies) ,1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.A. (Islamic Studies),1,,IKS,,Indian Knowledge System,,2,5
,B.A. (Islamic Studies),1,,CC,,Introduction to Cultural Activities,,2,6
3180661.0,B.A. (Multimedia & Mass Communication),1,,Major 1,,Evolution of Communication,Mass media,4,1
3180661.0,B.A. (Multimedia & Mass Communication),1,,Major 2,,Fundamentals of Mass Communication ,Mass media,2,1
3180661.0,B.A. (Multimedia & Mass Communication),1,,Major 3,,Contemporary Affairs,Mass media,2,1
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,मराठी चित्रपटगीतांचा अभ्यास,Marathi,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,स्पर्धापरीक्षा पूर्वतयारी – निबंधलेखन आणि सारांशलेखन,Marathi,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,नाटक एक प्रयोगजीवी कला – १,Marathi,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,नाटक एक प्रयोगजीवी कला २ – नाट्यलेखन आणि दिग्दर्शन,Marathi,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Creative Writing,Gujarati,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Educational Script Writing,Gujarati,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Indian Economics Policy-II,Economics,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,History of Buddhism in India,History,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,History of Jainism in India,History,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Social Media and Communication,Sociology,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Intellectual property Rights: Rights and Laws,,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Administrative Ethics,Philosophy,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Logical Reasoning,Philosophy,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Introduction to Critical thinking,Philosophy,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Stress Management I,Philosophy,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Stress Management II,Philosophy,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Basic Arabic Expressions-I,"Persian, Arabic & Islamic Studies",2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Arabic Writing Skills-I,"Persian, Arabic & Islamic Studies",2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Social System and Family Welfare in Islam,"Persian, Arabic & Islamic Studies",2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Ethics & values in Islam I,"Persian, Arabic & Islamic Studies",2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Basic   German I  ,German,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Essential Bakery & Confectionery – I (Practical),Culinary Arts,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Food and Beverage Guest Service,Culinary Arts,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Introduction to the Constitution of India,Politics,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Social and Political Ideas in Maharashtra,Politics,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Rural Social Structure,Rural Development,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Rural Economic Structure,Rural Development,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,समकालीन हिंदी कथा साहित्य,Hindi,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,रोजगारपरक हिंदी,Hindi,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,जनसंपर्क और हिंदी,Hindi,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,समकालीन हिंदी एकांकी,Hindi,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Film Appreciation,English,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Science and Fantasy Fiction,English,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Indian short stories,English,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Elementary Pali Grammer – I,Sanskrit & Pali,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Authenticity of Pali,Sanskrit & Pali,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Content Writing,Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Effective Communication -I,Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Initiation to Literature – I (Indian),Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Effective Communication & Language,Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Digital Cinematography,Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Script writing for Animation Film,Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,History of non-fiction films,Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Modern Indian Drama,Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Introduction to Film and Video Editing,Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Introduction to Natya Shastra and Rasa,Mass media,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Sindhi Drama-An Experimental Art – 1,Sindhi,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Basic Urdu Ghazal – 1,Urdu,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Rural studies I,Extension Work,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,OE,,Environment Education I,Extension Work,2,3
3180661.0,B.A. (Multimedia & Mass Communication),1,,VSC,,Visual Communication,,2,4
3180661.0,B.A. (Multimedia & Mass Communication),1,,SEC,,Introduction to Computers - I,,2,4
3180661.0,B.A. (Multimedia & Mass Communication),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,AEC,,Communication Skills in English I (BA),English,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,VEC,,Indian Constitution,,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,VEC,,Law related to Intellectual Property Rights,,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,VEC,,Fundamental of People’s Skills,,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,IKS,,Indian Knowledge System,,2,5
3180661.0,B.A. (Multimedia & Mass Communication),1,,CC,,Introduction to Cultural Activities,,2,6
